Date,Team_ID,Team,Opponent,Result,Off Pass Att,Off Pass Yards,Off Int,Location,Off Rush Att,Off Rush Yards,Def Pass Att,Def Pass Yards,Def Rush Att,Def Rush Yards,Def Sacks,Def Sack Yards,Off Plays,Pen,Pen Yards
10/25/12,147,Clemson,Wake Forest,W 42-13,40,433,0,away,45,101,45,239,28,51,5,33,85,9,79
11/03/12,147,Clemson,Duke,W 56-20,29,379,3,away,52,339,44,257,33,85,4,41,81,6,65
11/10/12,147,Clemson,Maryland,W 45-10,34,301,0,home,42,135,12,41,43,139,2,21,76,1,5
11/17/12,147,Clemson,North Carolina St.,W 62-48,44,426,2,home,58,328,53,493,35,104,4,25,102,4,40
11/24/12,147,Clemson,South Carolina,L 17-27,24,183,2,home,35,145,41,310,45,134,4,35,59,7,59
12/31/12,147,Clemson,LSU,W 25-24,50,346,0,neutral,50,99,23,120,25,99,6,41,100,6,47
09/01/12,157,Colorado,Colorado St.,L 17-22,41,187,0,neutral,29,58,21,173,44,125,3,20,70,7,60
09/08/12,157,Colorado,FCS,L 28-30,25,188,0,home,38,153,37,312,35,154,2,23,63,5,50
09/15/12,157,Colorado,Fresno St.,L 14-69,30,173,4,away,41,105,29,377,38,288,0,0,71,11,89
09/22/12,157,Colorado,Washington St.,W 35-34,42,345,1,away,38,186,60,401,22,50,3,36,80,7,63
09/29/12,157,Colorado,UCLA,L 14-42,35,226,1,home,30,83,40,281,44,211,3,21,65,5,56
10/11/12,157,Colorado,Arizona St.,L 17-51,42,180,1,home,32,75,33,332,44,261,3,18,74,4,40
10/20/12,157,Colorado,Southern California,L 6-50,43,248,3,away,42,103,25,340,23,118,0,0,85,4,46
10/27/12,157,Colorado,Oregon,L 14-70,27,95,0,away,33,150,18,192,57,425,0,0,60,5,60
11/03/12,157,Colorado,Stanford,L 0-48,23,97,1,home,21,-21,35,230,39,206,2,7,44,5,40
11/10/12,157,Colorado,Arizona,L 31-56,20,213,1,away,56,224,14,136,38,438,1,2,76,11,89
11/17/12,157,Colorado,Washington,L 3-38,23,51,2,home,31,90,29,248,38,228,2,14,54,5,60
11/23/12,157,Colorado,Utah,L 35-42,52,306,4,home,35,112,25,128,36,208,0,0,87,4,35
09/01/12,156,Colorado State,Colorado,W 22-17,21,173,0,neutral,44,125,41,187,29,58,5,30,65,8,89
09/08/12,156,Colorado State,FCS,L 7-22,24,171,1,home,24,72,30,178,51,188,1,6,48,9,101
09/15/12,156,Colorado State,San Jose St.,L 20-40,42,297,1,away,24,89,36,429,41,139,2,12,66,3,20
09/22/12,156,Colorado State,Utah St.,L 19-31,40,224,0,home,34,107,30,178,41,262,1,6,74,4,37
09/29/12,156,Colorado State,Air Force,L 21-42,36,312,2,away,34,129,5,57,67,459,0,0,70,11,86
10/06/12,156,Colorado State,Fresno St.,L 7-28,31,194,1,home,27,55,42,217,43,191,2,18,58,5,55
10/13/12,156,Colorado State,San Diego St.,L 14-38,35,214,2,away,40,121,22,181,38,218,2,10,75,5,61
10/27/12,156,Colorado State,Hawaii,W 42-27,17,115,2,home,35,176,46,200,47,193,4,19,52,8,114
11/03/12,156,Colorado State,Wyoming,L 31-45,32,387,2,away,26,125,34,240,57,228,1,8,58,10,76
11/10/12,156,Colorado State,UNLV,W 33-11,27,109,1,home,40,231,34,121,29,98,2,8,67,4,34
11/17/12,156,Colorado State,Boise St.,L 14-42,20,72,2,away,35,157,22,234,41,269,0,0,55,7,55
11/24/12,156,Colorado State,New Mexico,W 24-20,26,254,1,home,36,159,21,205,37,137,0,0,62,4,47
08/30/12,164,Connecticut,Massachusetts,W 37-0,27,225,2,home,43,147,23,56,24,3,2,16,70,4,30
09/08/12,164,Connecticut,North Carolina St.,L 7-10,27,204,3,home,32,35,30,204,41,54,6,35,59,5,26
09/15/12,164,Connecticut,Maryland,W 24-21,17,70,0,away,40,153,24,109,40,96,6,34,57,4,47
09/22/12,164,Connecticut,Western Mich.,L 24-30,44,333,1,away,34,92,40,253,30,77,1,6,78,7,53
09/29/12,164,Connecticut,Buffalo,W 24-17,22,227,0,home,42,133,30,220,39,141,1,1,64,3,14
10/06/12,164,Connecticut,Rutgers,L 3-19,33,191,4,away,28,53,27,157,35,123,1,8,61,3,20
10/13/12,164,Connecticut,Temple,L 14-17,39,293,0,home,41,88,26,132,49,202,4,21,80,2,15
10/19/12,164,Connecticut,Syracuse,L 10-40,41,296,1,away,18,-6,20,251,53,251,0,0,59,6,51
11/03/12,164,Connecticut,South Fla.,L 6-13,38,284,2,away,31,43,32,202,34,81,3,12,69,5,60
11/09/12,164,Connecticut,Pittsburgh,W 24-17,25,213,1,home,42,132,34,302,25,48,3,20,67,4,40
11/24/12,164,Connecticut,Louisville,W 23-20,28,92,1,away,39,149,65,374,28,27,5,43,67,4,31
12/01/12,164,Connecticut,Cincinnati,L 17-34,47,337,3,home,29,36,30,284,32,72,1,7,76,9,79
09/01/12,193,Duke,Florida Int'l,W 46-26,34,301,1,home,30,119,46,348,45,165,3,25,64,9,73
09/08/12,193,Duke,Stanford,L 13-50,63,358,3,away,23,27,33,281,26,92,1,9,86,4,41
09/15/12,193,Duke,FCS,W 54-17,35,280,0,home,29,128,31,239,39,98,4,25,64,2,10
09/22/12,193,Duke,Memphis,W 38-14,40,323,1,home,44,177,22,81,28,71,4,21,84,3,21
09/29/12,193,Duke,Wake Forest,W 34-27,40,258,1,away,36,123,38,230,35,167,2,13,76,7,60
10/06/12,193,Duke,Virginia,W 42-17,32,212,0,home,36,182,47,275,35,186,1,8,68,4,30
10/13/12,193,Duke,Virginia Tech,L 20-41,42,307,2,away,29,22,23,256,39,269,3,13,71,8,50
10/20/12,193,Duke,North Carolina,W 33-30,36,276,1,home,53,234,33,237,38,177,1,7,89,8,79
10/27/12,193,Duke,Florida St.,L 7-48,37,129,0,away,33,103,21,299,47,261,0,0,70,10,95
11/03/12,193,Duke,Clemson,L 20-56,44,257,0,home,33,85,29,379,52,339,2,4,77,6,60
11/17/12,193,Duke,Georgia Tech,L 24-42,36,198,1,away,22,77,14,119,72,330,0,0,58,5,35
11/24/12,193,Duke,Miami (Fla.),L 45-52,62,432,0,home,32,151,27,398,40,248,2,9,94,5,35
12/27/12,193,Duke,Cincinnati,L 34-48,50,360,2,neutral,39,200,25,332,28,222,2,12,89,5,48
09/01/12,196,East Carolina,FCS,W 35-13,43,242,1,home,35,148,40,300,32,119,0,0,78,2,25
09/08/12,196,East Carolina,South Carolina,L 10-48,47,333,4,away,24,70,40,397,34,131,3,17,71,1,5
09/15/12,196,East Carolina,Southern Miss.,W 24-14,27,171,0,away,33,57,35,233,43,91,5,40,60,4,47
09/22/12,196,East Carolina,North Carolina,L 6-27,30,124,0,away,33,109,43,321,29,129,1,2,63,5,60
09/29/12,196,East Carolina,UTEP,W 28-18,40,258,3,home,39,217,30,151,36,151,1,3,79,7,56
10/04/12,196,East Carolina,UCF,L 20-40,36,298,1,away,29,64,21,269,36,167,0,0,65,3,35
10/13/12,196,East Carolina,Memphis,W 41-7,33,308,0,home,32,61,26,166,43,115,3,19,65,2,20
10/20/12,196,East Carolina,UAB,W 42-35,35,386,0,away,42,214,37,319,25,82,0,0,77,7,53
10/27/12,196,East Carolina,Navy,L 28-56,29,194,1,home,33,144,5,51,69,512,0,0,62,7,78
11/03/12,196,East Carolina,Houston,W 48-28,44,305,1,home,54,245,51,341,11,28,2,10,98,7,85
11/17/12,196,East Carolina,Tulane,W 28-23,33,215,2,away,37,172,57,293,22,9,5,38,70,7,77
11/23/12,196,East Carolina,Marshall,W 65-59,48,439,0,home,38,116,55,419,45,214,4,20,86,3,26
12/22/12,196,East Carolina,La.-Lafayette,L 34-43,43,278,1,neutral,30,143,35,324,42,267,1,5,73,0,0
08/30/12,204,Eastern Michigan,Ball St.,L 26-37,34,186,0,away,33,180,41,267,55,329,1,3,67,6,48
09/08/12,204,Eastern Michigan,FCS,L 14-31,25,145,3,home,32,103,22,155,53,216,1,5,57,9,69
09/15/12,204,Eastern Michigan,Purdue,L 16-54,29,144,3,away,38,169,31,184,42,392,2,18,67,3,33
09/22/12,204,Eastern Michigan,Michigan St.,L 7-23,26,137,0,away,29,46,29,159,44,269,0,0,55,4,40
10/06/12,204,Eastern Michigan,Kent St.,L 14-41,17,93,2,home,21,107,24,146,57,321,0,0,38,8,84
10/13/12,204,Eastern Michigan,Toledo,L 47-52,29,301,1,home,41,323,32,401,37,254,1,2,70,8,76
10/20/12,204,Eastern Michigan,Army,W 48-38,31,369,1,home,47,208,11,65,52,413,0,0,78,7,58
10/27/12,204,Eastern Michigan,Bowling Green,L 3-24,24,114,1,away,27,64,21,131,41,225,1,7,51,4,35
11/01/12,204,Eastern Michigan,Ohio,L 14-45,21,138,1,away,52,167,28,255,42,304,0,0,73,8,85
11/10/12,204,Eastern Michigan,Central Mich.,L 31-34,26,120,2,home,42,294,34,284,28,119,0,0,68,7,52
11/17/12,204,Eastern Michigan,Western Mich.,W 29-23,22,174,0,away,49,195,50,328,20,115,1,7,71,4,34
11/23/12,204,Eastern Michigan,Northern Ill.,L 7-49,24,133,1,home,37,94,27,173,39,242,0,0,61,3,30
09/01/12,235,Florida,Bowling Green,W 27-14,21,145,0,home,42,220,52,226,27,101,1,5,63,14,106
09/08/12,235,Florida,Texas A&M,W 20-17,17,165,0,away,48,142,31,200,38,134,3,16,65,3,21
09/15/12,235,Florida,Tennessee,W 37-20,20,219,0,away,43,336,44,257,28,83,1,10,63,8,78
09/22/12,235,Florida,Kentucky,W 38-0,27,203,1,home,45,200,27,60,32,159,0,0,72,7,51
10/06/12,235,Florida,LSU,W 14-6,12,61,0,home,58,176,25,158,25,42,4,19,70,6,52
10/13/12,235,Florida,Vanderbilt,W 31-17,20,77,0,away,35,326,31,237,47,126,3,32,55,10,80
10/20/12,235,Florida,South Carolina,W 44-11,17,94,0,home,48,89,40,155,26,36,4,23,65,7,74
10/27/12,235,Florida,Georgia,L 9-17,29,191,2,neutral,40,75,24,150,35,123,0,0,69,10,95
11/03/12,235,Florida,Missouri,W 14-7,23,106,0,home,33,170,51,236,35,99,4,35,56,4,25
11/10/12,235,Florida,La.-Lafayette,W 27-20,26,162,0,home,34,149,23,171,30,96,1,2,60,10,79
11/17/12,235,Florida,FCS,W 23-0,22,154,0,home,36,202,28,194,29,48,2,4,58,5,35
11/24/12,235,Florida,Florida St.,W 37-26,25,150,0,away,47,244,36,188,25,112,2,20,72,12,101
01/02/13,235,Florida,Louisville,L 23-33,29,175,2,neutral,30,111,32,266,36,70,5,31,59,9,98
08/31/12,229,Florida Atlantic,FCS,W 7-3,23,163,0,home,41,164,20,91,35,129,2,10,64,2,25
09/08/12,229,Florida Atlantic,Middle Tenn. St.,L 17-31,32,260,0,away,28,96,14,178,55,302,0,0,60,2,26
09/15/12,229,Florida Atlantic,Georgia,L 20-56,33,183,1,away,38,135,21,385,42,328,0,0,71,4,40
09/22/12,229,Florida Atlantic,Alabama,L 7-40,13,34,0,away,32,76,26,247,47,256,2,28,45,4,30
09/29/12,229,Florida Atlantic,North Texas,L 14-20,34,142,2,home,37,159,30,251,30,56,0,0,71,8,61
10/13/12,229,Florida Atlantic,La.-Monroe,L 14-35,39,261,0,away,37,46,24,147,32,194,1,9,76,11,87
10/20/12,229,Florida Atlantic,South Ala.,L 34-37,41,303,0,away,39,158,27,179,53,180,3,17,80,10,80
10/27/12,229,Florida Atlantic,Troy,W 34-27,40,261,0,home,40,160,35,217,36,164,1,6,80,4,19
11/03/12,229,Florida Atlantic,Navy,L 17-24,36,205,0,away,32,118,15,147,51,246,1,8,68,5,35
11/10/12,229,Florida Atlantic,Western Ky.,W 37-28,36,257,0,away,39,78,26,169,34,119,1,5,75,11,100
11/16/12,229,Florida Atlantic,Florida Int'l,L 24-34,51,403,1,home,19,-12,28,264,39,167,1,5,70,6,30
12/01/12,229,Florida Atlantic,La.-Lafayette,L 21-35,38,379,2,home,28,149,20,168,50,284,0,0,66,10,83
09/01/12,231,Florida International,Duke,L 26-46,46,348,0,away,45,165,34,301,30,119,0,0,91,4,23
09/08/12,231,Florida International,Akron,W 41-38,30,209,0,home,50,232,54,313,34,98,2,21,80,9,82
09/15/12,231,Florida International,UCF,L 20-33,29,154,0,away,34,152,32,261,40,170,1,12,63,2,14
09/22/12,231,Florida International,Louisville,L 21-28,26,198,0,home,34,128,36,194,31,129,0,0,60,11,86
09/29/12,231,Florida International,La.-Lafayette,L 20-48,28,204,2,away,34,55,31,314,39,187,0,0,62,11,75
10/04/12,231,Florida International,Arkansas St.,L 20-34,31,153,2,home,48,188,23,223,37,198,0,0,79,11,89
10/13/12,231,Florida International,Middle Tenn. St.,L 30-34,40,380,0,home,41,142,30,267,53,256,4,35,81,6,55
10/20/12,231,Florida International,Troy,L 37-38,29,316,1,away,38,112,45,245,41,187,4,22,67,12,104
10/27/12,231,Florida International,Western Ky.,L 6-14,32,256,1,home,35,86,21,128,39,161,3,17,67,10,64
11/03/12,231,Florida International,South Ala.,W 28-20,19,153,0,away,46,181,38,270,38,188,2,11,65,4,33
11/16/12,231,Florida International,Fla. Atlantic,W 34-24,28,264,0,away,39,167,51,403,19,-12,4,25,67,8,57
11/24/12,231,Florida International,La.-Monroe,L 17-23,31,226,0,home,45,136,42,226,27,9,4,31,76,2,20
09/01/12,234,Florida State,FCS,W 69-3,35,321,1,home,42,285,38,117,32,39,6,32,77,3,40
09/08/12,234,Florida State,FCS,W 55-0,21,246,0,home,23,167,15,9,18,19,1,15,44,2,15
09/15/12,234,Florida State,Wake Forest,W 52-0,28,227,0,home,45,385,24,83,35,43,4,26,73,5,48
09/22/12,234,Florida State,Clemson,W 49-37,35,380,0,home,40,287,39,290,38,136,2,12,75,11,81
09/29/12,234,Florida State,South Fla.,W 30-17,26,242,0,away,41,182,33,143,32,125,2,18,67,6,50
10/06/12,234,Florida State,North Carolina St.,L 16-17,30,218,1,away,36,125,55,259,27,66,1,5,66,5,59
10/13/12,234,Florida State,Boston College,W 51-7,38,448,2,home,33,201,33,129,32,96,1,8,71,9,96
10/20/12,234,Florida State,Miami (Fla.),W 33-20,31,229,0,away,41,218,44,229,21,29,4,33,72,12,121
10/27/12,234,Florida State,Duke,W 48-7,21,299,0,home,47,261,37,129,33,103,0,0,68,7,63
11/08/12,234,Florida State,Virginia Tech,W 28-22,42,326,1,away,25,-15,34,298,36,87,2,16,67,5,26
11/17/12,234,Florida State,Maryland,W 41-14,26,160,1,away,41,237,19,136,34,34,5,46,67,7,55
11/24/12,234,Florida State,Florida,L 26-37,36,188,3,home,25,112,25,150,47,244,4,43,61,3,20
12/01/12,234,Florida State,Georgia Tech,W 21-15,21,134,1,neutral,37,194,16,118,52,183,1,8,58,6,39
01/01/13,234,Florida State,Northern Ill.,W 31-10,38,291,0,neutral,37,243,41,176,32,83,3,16,75,8,96
09/01/12,96,Fresno State,FCS,W 37-10,26,298,0,home,39,217,33,207,29,67,4,17,65,7,80
09/08/12,96,Fresno State,Oregon,L 25-42,47,234,0,away,34,131,27,166,58,366,3,34,81,4,30
09/15/12,96,Fresno State,Colorado,W 69-14,29,377,1,home,38,288,30,173,41,105,4,24,67,8,63
09/22/12,96,Fresno State,Tulsa,L 26-27,44,231,0,away,37,133,38,228,43,126,0,0,81,7,88
09/29/12,96,Fresno State,San Diego St.,W 52-40,55,536,2,home,31,110,23,160,40,179,5,35,86,8,55
10/06/12,96,Fresno State,Colorado St.,W 28-7,42,217,0,away,43,191,31,194,27,55,4,29,85,10,112
10/13/12,96,Fresno State,Boise St.,L 10-20,43,266,1,away,30,56,24,120,42,215,0,0,73,9,85
10/20/12,96,Fresno State,Wyoming,W 42-14,48,268,0,home,32,126,44,170,30,73,1,8,80,7,75
10/27/12,96,Fresno State,New Mexico,W 49-32,44,416,1,away,34,184,15,45,51,349,1,4,78,9,53
11/03/12,96,Fresno State,Hawaii,W 45-10,33,329,1,home,44,151,38,221,34,79,5,19,77,8,85
11/10/12,96,Fresno State,Nevada,W 52-36,35,220,0,away,44,280,39,214,50,190,3,26,79,5,38
11/24/12,96,Fresno State,Air Force,W 48-15,34,479,0,home,43,124,10,63,68,254,3,15,77,3,20
12/24/12,96,Fresno State,Southern Methodist,L 10-43,55,362,2,neutral,22,-16,28,212,37,169,5,24,77,3,15
09/01/12,257,Georgia,Buffalo,W 45-23,27,258,0,home,39,227,25,148,45,199,2,6,66,5,22
09/08/12,257,Georgia,Missouri,W 41-20,35,242,1,away,35,113,41,269,39,102,2,22,70,12,79
09/15/12,257,Georgia,Fla. Atlantic,W 56-20,21,385,2,home,42,328,33,183,38,135,1,9,63,8,49
09/22/12,257,Georgia,Vanderbilt,W 48-3,26,265,0,home,47,302,25,231,36,106,3,20,73,7,47
09/29/12,257,Georgia,Tennessee,W 51-44,26,286,1,home,38,274,45,281,40,197,1,3,64,6,40
10/06/12,257,Georgia,South Carolina,L 7-35,31,109,1,away,36,115,10,162,51,230,1,9,67,6,51
10/20/12,257,Georgia,Kentucky,W 29-24,40,427,0,away,32,77,20,123,43,206,1,6,72,8,70
10/27/12,257,Georgia,Florida,W 17-9,24,150,3,neutral,35,123,29,191,40,75,5,40,59,14,132
11/03/12,257,Georgia,Mississippi,W 37-10,28,384,0,home,45,149,28,188,29,46,4,16,73,3,24
11/10/12,257,Georgia,Auburn,W 38-0,25,208,0,away,42,289,22,181,27,57,4,29,67,3,15
11/17/12,257,Georgia,FCS,W 45-14,31,354,0,home,36,120,4,16,58,302,0,0,67,5,25
11/24/12,257,Georgia,Georgia Tech,W 42-10,18,215,0,home,31,164,21,120,67,306,0,0,49,5,55
12/01/12,257,Georgia,Alabama,L 28-32,34,281,1,neutral,29,113,21,162,51,350,3,17,63,7,64
01/01/13,257,Georgia,Nebraska,W 45-31,33,427,2,neutral,38,162,27,204,52,239,5,26,71,7,76
09/03/12,255,Georgia Tech,Virginia Tech,L 17-20,16,96,1,away,55,192,38,230,35,96,2,10,71,5,35
09/08/12,255,Georgia Tech,FCS,W 59-3,14,243,0,home,58,469,35,98,30,145,2,14,72,4,38
09/15/12,255,Georgia Tech,Virginia,W 56-20,12,133,0,home,50,461,33,199,28,98,2,18,62,9,47
09/22/12,255,Georgia Tech,Miami (Fla.),L 36-42,8,132,0,home,58,287,52,436,32,173,0,0,66,5,35
09/29/12,255,Georgia Tech,Middle Tenn. St.,L 28-49,26,187,1,home,53,238,23,246,44,264,1,11,79,6,60
10/06/12,255,Georgia Tech,Clemson,L 31-47,14,144,0,away,46,339,42,397,51,204,3,16,60,2,23
10/20/12,255,Georgia Tech,Boston College,W 37-17,15,172,0,home,76,391,31,264,16,32,2,10,91,7,65
10/27/12,255,Georgia Tech,Brigham Young,L 17-41,12,40,1,home,35,117,29,228,46,183,1,5,47,2,16
11/03/12,255,Georgia Tech,Maryland,W 33-13,4,31,0,away,56,370,18,115,44,144,4,32,60,3,25
11/10/12,255,Georgia Tech,North Carolina,W 68-50,12,208,1,away,67,380,35,350,34,147,3,15,79,4,30
11/17/12,255,Georgia Tech,Duke,W 42-24,14,119,0,home,72,330,36,198,22,77,4,20,86,6,41
11/24/12,255,Georgia Tech,Georgia,L 10-42,21,120,1,away,67,306,18,215,31,164,1,7,88,4,30
12/01/12,255,Georgia Tech,Florida St.,L 15-21,16,118,2,neutral,52,183,21,134,37,194,3,18,68,3,25
12/31/12,255,Georgia Tech,Southern California,W 21-7,10,75,1,neutral,63,294,37,107,22,98,0,0,73,8,88
09/01/12,277,Hawai'i,Southern California,L 10-49,39,208,2,away,32,56,41,394,23,81,1,11,71,9,83
09/15/12,277,Hawai'i,FCS,W 54-2,23,150,0,home,48,219,20,83,28,44,3,18,71,5,30
09/22/12,277,Hawai'i,Nevada,L 24-69,40,234,2,home,34,144,20,220,56,355,0,0,74,6,45
09/28/12,277,Hawai'i,Brigham Young,L 0-47,27,108,1,away,27,41,24,144,54,396,4,24,54,7,75
10/06/12,277,Hawai'i,San Diego St.,L 14-52,28,112,0,away,30,61,33,218,51,194,4,27,58,6,62
10/13/12,277,Hawai'i,New Mexico,L 23-35,42,272,0,home,27,119,13,120,63,336,1,6,69,5,52
10/27/12,277,Hawai'i,Colorado St.,L 27-42,46,200,3,away,47,193,17,115,35,176,0,0,93,5,31
11/03/12,277,Hawai'i,Fresno St.,L 10-45,38,221,1,away,34,79,33,329,44,151,3,21,72,9,90
11/10/12,277,Hawai'i,Boise St.,L 14-49,36,254,2,home,33,-14,33,256,42,155,2,15,69,5,40
11/16/12,277,Hawai'i,Air Force,L 7-21,29,125,0,away,31,37,0,0,68,338,1,5,60,4,20
11/24/12,277,Hawai'i,UNLV,W 48-10,27,201,0,home,49,139,43,166,24,37,3,16,76,4,40
12/01/12,277,Hawai'i,South Ala.,W 23-7,23,181,2,home,47,229,31,148,34,18,6,63,70,6,80
09/01/12,288,Houston,Texas St.,L 13-30,44,211,1,home,23,115,25,196,52,248,4,26,67,3,25
09/08/12,288,Houston,Louisiana Tech,L 49-56,77,580,0,home,38,113,52,353,42,245,0,0,115,15,138
09/15/12,288,Houston,UCLA,L 6-37,60,249,5,away,19,139,42,320,56,247,3,20,79,8,64
09/29/12,288,Houston,Rice,W 35-14,43,361,1,neutral,44,247,36,274,34,69,5,42,87,8,69
10/06/12,288,Houston,North Texas,W 44-21,42,321,0,home,37,302,38,252,40,231,0,0,79,4,30
10/13/12,288,Houston,UAB,W 39-17,46,380,0,home,49,181,49,339,27,35,8,63,95,3,45
10/18/12,288,Houston,Southern Methodist,L 42-72,65,445,6,away,33,115,38,265,26,119,1,2,98,9,73
10/27/12,288,Houston,UTEP,W 45-35,30,174,0,home,36,165,38,301,53,193,5,32,66,3,40
11/03/12,288,Houston,East Caro.,L 28-48,51,341,1,away,11,28,44,305,54,245,2,13,62,1,15
11/10/12,288,Houston,Tulsa,L 7-41,40,184,3,home,32,78,32,155,60,350,1,3,72,8,48
11/17/12,288,Houston,Marshall,L 41-44,46,325,0,away,32,105,50,377,56,288,4,17,78,5,30
11/24/12,288,Houston,Tulane,W 40-17,47,370,3,home,39,221,66,346,21,43,3,22,86,8,75
08/30/12,295,Idaho,FCS,L 3-20,32,164,1,home,28,73,33,260,40,152,0,0,60,7,52
09/08/12,295,Idaho,Bowling Green,L 13-21,38,352,1,away,20,6,35,283,27,90,3,20,58,10,83
09/15/12,295,Idaho,LSU,L 14-63,36,174,4,away,26,39,23,222,39,250,3,12,62,9,49
09/22/12,295,Idaho,Wyoming,L 37-40,48,306,0,home,39,203,36,365,30,80,3,28,87,5,47
09/29/12,295,Idaho,North Carolina,L 0-66,36,109,4,away,28,80,26,288,53,287,0,0,64,8,58
10/06/12,295,Idaho,New Mexico St.,W 26-18,48,304,1,home,28,77,46,309,28,98,2,8,76,9,97
10/13/12,295,Idaho,Texas St.,L 7-38,34,211,2,away,24,104,19,182,47,337,0,0,58,7,73
10/20/12,295,Idaho,Louisiana Tech,L 28-70,36,257,2,away,23,47,42,431,53,408,0,0,59,5,35
11/03/12,295,Idaho,San Jose St.,L 13-42,37,207,1,home,37,81,39,328,29,85,0,0,74,3,35
11/10/12,295,Idaho,Brigham Young,L 13-52,38,212,2,away,23,61,42,285,45,252,0,0,61,5,52
11/17/12,295,Idaho,UTSA,L 27-34,40,342,1,home,27,127,36,232,37,192,1,2,67,12,100
11/24/12,295,Idaho,Utah St.,L 9-45,26,52,3,away,47,158,26,117,31,133,2,27,73,7,86
09/01/12,301,Illinois,Western Mich.,W 24-7,21,133,1,home,41,115,47,265,19,-6,2,19,62,5,30
09/08/12,301,Illinois,Arizona St.,L 14-45,24,101,3,away,50,231,29,318,38,192,2,19,74,7,31
09/15/12,301,Illinois,FCS,W 44-0,37,365,1,home,30,114,17,29,31,96,1,3,67,6,65
09/22/12,301,Illinois,Louisiana Tech,L 24-52,37,205,1,home,41,119,22,284,37,119,2,13,78,4,35
09/29/12,301,Illinois,Penn St.,L 7-35,47,292,2,home,22,74,30,211,52,173,3,34,69,8,69
10/06/12,301,Illinois,Wisconsin,L 14-31,30,178,1,away,34,106,25,254,33,173,0,0,64,4,30
10/13/12,301,Illinois,Michigan,L 0-45,16,29,1,away,37,105,15,174,51,353,0,0,53,5,45
10/27/12,301,Illinois,Indiana,L 17-31,27,176,0,home,55,196,22,171,42,121,3,7,82,8,81
11/03/12,301,Illinois,Ohio St.,L 22-52,34,96,1,away,32,74,22,237,57,330,4,21,66,6,36
11/10/12,301,Illinois,Minnesota,L 3-17,25,175,0,home,35,101,15,78,50,231,2,14,60,6,45
11/17/12,301,Illinois,Purdue,L 17-20,38,160,0,home,39,173,28,191,37,207,2,17,77,4,40
11/24/12,301,Illinois,Northwestern,L 14-50,18,116,3,away,27,126,16,112,67,338,1,4,45,8,88
09/01/12,306,Indiana,FCS,W 24-17,36,280,0,home,47,171,32,211,32,176,5,26,83,8,65
09/08/12,306,Indiana,Massachusetts,W 45-6,37,285,1,away,52,321,34,186,36,78,2,17,89,6,81
09/15/12,306,Indiana,Ball St.,L 39-41,55,423,0,home,32,135,45,234,44,206,0,0,87,12,127
09/29/12,306,Indiana,Northwestern,L 29-44,39,266,1,away,28,159,35,310,58,394,0,0,67,4,28
10/06/12,306,Indiana,Michigan St.,L 27-31,48,282,0,home,19,35,40,290,42,120,2,8,67,4,36
10/13/12,306,Indiana,Ohio St.,L 49-52,54,352,0,home,24,129,25,225,54,353,3,18,78,4,50
10/20/12,306,Indiana,Navy,L 30-31,38,244,2,away,40,173,13,96,57,257,0,0,78,5,44
10/27/12,306,Indiana,Illinois,W 31-17,22,171,1,away,42,121,27,176,55,196,7,53,64,3,25
11/03/12,306,Indiana,Iowa,W 24-21,49,406,1,home,30,67,34,249,30,96,2,15,79,7,50
11/10/12,306,Indiana,Wisconsin,L 14-62,47,233,2,home,23,61,7,41,64,564,2,11,70,3,30
11/17/12,306,Indiana,Penn St.,L 22-45,59,454,2,away,26,24,32,395,44,151,3,30,85,3,11
11/24/12,306,Indiana,Purdue,L 35-56,53,348,3,away,35,164,32,373,38,185,0,0,88,9,44
09/01/12,312,Iowa,Northern Ill.,W 18-17,33,129,0,neutral,49,139,16,54,36,147,2,12,82,3,30
09/08/12,312,Iowa,Iowa St.,L 6-9,42,236,2,home,28,68,36,241,41,101,0,0,70,6,69
09/15/12,312,Iowa,FCS,W 27-16,28,228,0,home,43,201,33,245,24,94,1,4,71,3,40
09/22/12,312,Iowa,Central Mich.,L 31-32,25,215,0,home,28,215,35,283,34,111,2,14,53,9,106
09/29/12,312,Iowa,Minnesota,W 31-13,31,192,0,home,25,182,33,197,32,102,2,15,56,8,56
10/13/12,312,Iowa,Michigan St.,W 19-16,36,134,1,away,34,123,31,179,39,149,2,10,70,7,50
10/20/12,312,Iowa,Penn St.,L 14-38,36,189,2,home,23,20,38,289,52,215,0,0,59,3,30
10/27/12,312,Iowa,Northwestern,L 17-28,38,214,0,away,40,122,10,84,49,349,0,0,78,3,15
11/03/12,312,Iowa,Indiana,L 21-24,34,249,1,away,30,96,49,406,30,67,1,2,64,7,51
11/10/12,312,Iowa,Purdue,L 24-27,36,190,0,home,31,74,35,279,44,211,1,3,67,2,18
11/17/12,312,Iowa,Michigan,L 17-42,26,181,0,away,34,128,23,314,39,199,0,0,60,3,21
11/23/12,312,Iowa,Nebraska,L 7-13,24,92,2,home,39,108,14,63,53,200,2,10,63,1,5
09/01/12,311,Iowa State,Tulsa,W 38-23,45,281,1,home,45,160,49,198,34,160,2,17,90,4,23
09/08/12,311,Iowa State,Iowa,W 9-6,36,241,2,away,41,101,42,236,28,68,0,0,77,3,35
09/15/12,311,Iowa State,FCS,W 37-3,35,240,2,home,41,264,19,75,38,103,2,5,76,7,75
09/29/12,311,Iowa State,Texas Tech,L 13-24,20,73,3,home,38,116,47,332,30,63,3,35,58,3,32
