Date,Team_ID,Team,Opponent,Result,Off Pass Att,Off Pass Yards,Off Int,Location,Off Rush Att,Off Rush Yards,Def Pass Att,Def Pass Yards,Def Rush Att,Def Rush Yards,Def Sacks,Def Sack Yards,Off Plays,Pen,Pen Yards
10/15/16,458,Charlotte,Florida Int'l,L 26-27,31,171,1,home,47,232,42,315,21,39,2,10,78,8,71
10/22/16,458,Charlotte,Marshall,W 27-24,31,203,1,away,50,184,46,262,24,88,3,10,81,8,77
11/05/16,458,Charlotte,Southern Miss.,W 38-27,25,136,0,away,46,303,53,404,29,94,3,19,71,3,28
11/12/16,458,Charlotte,Rice,L 21-22,27,105,0,home,36,158,52,292,42,141,1,8,63,5,45
11/19/16,458,Charlotte,Middle Tenn. St.,L 31-38,50,239,0,home,45,164,44,250,30,221,0,0,95,8,85
11/26/16,458,Charlotte,UTSA,L 14-33,44,229,0,away,19,8,40,414,45,106,3,21,63,13,116
09/01/16,140,Cincinnati,FCS,W 28-7,34,260,1,home,34,140,26,146,49,177,3,17,68,5,60
09/10/16,140,Cincinnati,Purdue,W 38-20,32,250,0,away,46,262,57,401,25,103,0,0,78,5,45
09/15/16,140,Cincinnati,Houston,L 16-40,39,277,3,home,25,30,36,326,57,180,3,22,64,2,15
09/24/16,140,Cincinnati,Miami (Ohio),W 27-20,38,276,2,home,49,185,24,248,30,65,5,27,87,5,60
10/01/16,140,Cincinnati,South Fla.,L 20-45,41,263,3,home,35,130,33,228,48,226,1,11,76,4,40
10/08/16,140,Cincinnati,Connecticut,L 9-20,56,315,1,away,22,2,33,224,41,188,2,3,78,5,57
10/22/16,140,Cincinnati,East Caro.,W 31-19,40,348,0,home,35,165,43,283,44,221,0,0,75,9,82
10/29/16,140,Cincinnati,Temple,L 13-34,27,119,0,away,22,67,19,199,60,275,2,24,49,4,35
11/05/16,140,Cincinnati,Brigham Young,L 3-20,32,199,1,home,25,96,25,130,47,207,0,0,57,4,40
11/12/16,140,Cincinnati,UCF,L 3-24,42,220,2,away,36,107,34,150,43,155,1,5,78,2,15
11/18/16,140,Cincinnati,Memphis,L 7-34,34,144,2,home,35,100,20,159,53,172,1,9,69,5,52
11/25/16,140,Cincinnati,Tulsa,L 37-40,38,400,0,away,33,134,39,305,65,306,1,2,71,5,43
09/03/16,147,Clemson,Auburn,W 19-13,34,248,1,away,44,151,30,175,41,87,4,30,78,6,55
09/10/16,147,Clemson,Troy,W 30-24,53,292,2,home,32,122,45,245,33,141,1,8,85,7,71
09/17/16,147,Clemson,FCS,W 59-0,35,328,0,home,43,227,23,54,32,48,5,32,78,7,59
09/22/16,147,Clemson,Georgia Tech,W 26-7,48,304,1,away,34,138,14,29,38,95,3,30,82,10,80
10/01/16,147,Clemson,Louisville,W 42-36,31,306,3,home,31,201,44,295,55,273,5,22,62,6,59
10/07/16,147,Clemson,Boston College,W 56-10,26,278,0,away,35,230,24,96,48,155,3,17,61,4,23
10/15/16,147,Clemson,North Carolina St.,W 24-17,52,378,1,home,39,117,42,269,32,128,4,18,91,5,40
10/29/16,147,Clemson,Florida St.,W 37-34,43,378,2,away,38,133,35,286,28,163,6,56,81,9,84
11/05/16,147,Clemson,Syracuse,W 54-0,40,370,0,home,44,195,40,172,28,105,2,12,84,3,30
11/12/16,147,Clemson,Pittsburgh,L 42-43,70,580,3,home,25,50,38,308,33,156,2,7,95,9,101
11/19/16,147,Clemson,Wake Forest,W 35-13,33,202,0,away,42,254,18,126,36,71,4,31,75,6,33
11/26/16,147,Clemson,South Carolina,W 56-7,36,372,1,home,53,250,29,107,29,111,3,20,89,7,75
12/03/16,147,Clemson,Virginia Tech,W 42-35,34,288,1,neutral,41,182,36,284,35,102,4,16,75,8,65
12/31/16,147,Clemson,Ohio St.,W 31-0,37,265,2,neutral,48,205,33,127,23,88,3,23,85,5,60
01/09/17,147,Clemson,Alabama,W 35-31,57,420,0,neutral,42,91,32,155,34,221,0,0,99,3,35
09/02/16,157,Colorado,Colorado St.,W 44-7,33,318,0,neutral,56,260,29,63,35,162,2,24,89,4,35
09/10/16,157,Colorado,FCS,W 56-7,31,335,0,home,57,262,42,67,13,29,1,3,88,5,37
09/17/16,157,Colorado,Michigan,L 28-45,34,261,0,away,33,64,30,229,41,168,3,22,67,7,46
09/24/16,157,Colorado,Oregon,W 41-38,32,333,2,away,52,260,33,293,45,215,3,24,84,5,47
10/01/16,157,Colorado,Oregon St.,W 47-6,30,316,0,home,54,247,32,100,34,126,4,33,84,5,55
10/08/16,157,Colorado,Southern California,L 17-21,44,275,1,away,29,96,37,358,43,190,1,11,73,5,26
10/15/16,157,Colorado,Arizona St.,W 40-16,32,265,0,home,52,315,35,149,28,50,5,43,84,3,20
10/22/16,157,Colorado,Stanford,W 10-5,25,135,0,away,49,224,29,170,33,93,3,28,74,6,60
11/03/16,157,Colorado,UCLA,W 20-10,33,160,3,home,52,144,29,185,30,25,3,28,85,12,128
11/12/16,157,Colorado,Arizona,W 49-24,27,213,1,away,46,175,26,155,52,257,4,35,73,7,62
11/19/16,157,Colorado,Washington St.,W 38-24,41,345,0,home,59,258,53,325,22,137,1,9,100,9,75
11/26/16,157,Colorado,Utah,W 27-22,44,270,0,home,38,108,40,160,41,179,3,13,82,0,0
12/02/16,157,Colorado,Washington,L 10-41,25,81,3,neutral,29,82,24,118,54,265,2,17,54,3,35
12/29/16,157,Colorado,Oklahoma St.,L 8-38,38,256,1,neutral,29,62,33,338,41,189,1,2,67,5,35
09/02/16,156,Colorado State,Colorado,L 7-44,29,63,2,neutral,35,162,33,318,56,260,1,6,64,2,15
09/10/16,156,Colorado State,UTSA,W 23-14,23,108,0,home,47,220,30,236,34,-1,6,60,70,7,70
09/17/16,156,Colorado State,FCS,W 47-21,28,324,0,home,43,245,33,318,34,93,2,8,71,8,80
09/24/16,156,Colorado State,Minnesota,L 24-31,31,211,1,away,48,158,20,174,45,243,1,4,79,3,25
10/01/16,156,Colorado State,Wyoming,L 17-38,42,370,1,home,33,111,18,165,49,269,3,24,75,6,37
10/08/16,156,Colorado State,Utah St.,W 31-24,32,240,0,home,47,224,34,205,39,251,4,38,79,9,84
10/15/16,156,Colorado State,Boise St.,L 23-28,31,189,0,away,36,184,25,218,48,226,2,4,67,6,30
10/22/16,156,Colorado State,UNLV,W 42-23,28,237,0,away,50,230,23,185,32,175,0,0,78,4,21
11/05/16,156,Colorado State,Fresno St.,W 37-0,26,240,0,home,47,254,25,155,34,77,5,26,73,7,80
11/12/16,156,Colorado State,Air Force,L 46-49,29,374,1,away,35,185,8,49,68,485,0,0,64,3,35
11/19/16,156,Colorado State,New Mexico,W 49-31,10,164,0,home,42,412,16,81,48,285,1,9,52,8,70
11/26/16,156,Colorado State,San Diego St.,W 63-31,16,216,0,away,46,291,19,183,39,194,1,2,62,6,65
12/22/16,156,Colorado State,Idaho,L 50-61,36,445,2,neutral,30,155,31,381,51,225,3,12,66,10,92
09/01/16,164,Connecticut,FCS,W 24-21,23,162,0,home,50,200,33,269,19,40,0,0,73,3,30
09/10/16,164,Connecticut,Navy,L 24-28,27,264,0,away,34,90,8,130,50,235,2,4,61,2,6
09/17/16,164,Connecticut,Virginia,W 13-10,24,154,1,home,40,123,43,241,30,140,1,12,64,3,35
09/24/16,164,Connecticut,Syracuse,L 24-31,46,281,1,home,45,144,40,407,26,62,1,11,91,1,5
09/29/16,164,Connecticut,Houston,L 14-42,36,273,0,away,27,62,49,426,30,114,3,11,63,4,38
10/08/16,164,Connecticut,Cincinnati,W 20-9,33,224,2,home,41,188,56,315,22,2,3,13,74,8,69
10/15/16,164,Connecticut,South Fla.,L 27-42,39,306,0,away,36,72,37,213,47,316,1,3,75,3,20
10/22/16,164,Connecticut,UCF,L 16-24,35,242,0,home,45,171,45,317,30,83,1,11,80,4,30
10/29/16,164,Connecticut,East Caro.,L 3-41,35,206,2,away,31,89,47,294,40,136,1,8,66,4,34
11/04/16,164,Connecticut,Temple,L 0-21,21,69,0,home,28,91,18,215,46,216,2,16,49,4,23
11/19/16,164,Connecticut,Boston College,L 0-30,30,127,3,away,17,-6,19,183,52,154,2,13,47,6,46
11/26/16,164,Connecticut,Tulane,L 13-38,31,124,2,home,24,184,19,166,56,255,0,0,55,1,3
09/03/16,193,Duke,FCS,W 49-6,26,227,0,home,63,308,25,74,29,38,5,28,89,10,85
09/10/16,193,Duke,Wake Forest,L 14-24,48,332,1,home,30,37,16,150,49,239,4,15,78,5,22
09/17/16,193,Duke,Northwestern,L 13-24,49,279,1,away,34,117,39,320,44,86,5,28,83,7,62
09/24/16,193,Duke,Notre Dame,W 38-35,32,290,1,away,42,208,37,381,37,153,3,23,74,1,5
10/01/16,193,Duke,Virginia,L 20-34,54,324,5,home,31,106,41,336,36,80,3,25,85,2,25
10/08/16,193,Duke,Army,W 13-6,16,44,0,home,50,145,11,49,43,165,0,0,66,6,39
10/14/16,193,Duke,Louisville,L 14-24,21,129,0,away,39,110,26,181,35,288,1,5,60,3,25
10/29/16,193,Duke,Georgia Tech,L 35-38,36,305,1,away,37,254,14,264,47,341,3,16,73,4,20
11/05/16,193,Duke,Virginia Tech,L 21-24,31,148,0,home,45,227,27,192,52,207,3,11,76,6,46
11/10/16,193,Duke,North Carolina,W 28-27,34,240,0,home,55,227,33,297,27,106,1,7,89,5,60
11/19/16,193,Duke,Pittsburgh,L 14-56,46,243,0,away,22,25,18,237,40,224,1,5,68,6,45
11/26/16,193,Duke,Miami (Fla.),L 21-40,50,316,0,away,26,79,35,396,30,172,0,0,76,7,51
09/03/16,196,East Carolina,FCS,W 52-7,33,413,0,home,38,275,27,172,38,148,0,0,71,3,25
09/10/16,196,East Carolina,North Carolina St.,W 33-30,43,297,1,home,33,148,32,287,31,215,1,8,76,4,36
09/17/16,196,East Carolina,South Carolina,L 15-20,58,400,2,away,33,119,28,195,25,117,0,0,91,8,75
09/24/16,196,East Carolina,Virginia Tech,L 17-54,34,362,0,away,35,81,23,295,45,167,0,0,69,5,43
10/01/16,196,East Carolina,UCF,L 29-47,70,488,3,home,32,33,29,156,44,217,0,0,102,2,15
10/08/16,196,East Carolina,South Fla.,L 22-38,56,308,1,away,35,168,29,250,42,306,0,0,91,2,19
10/22/16,196,East Carolina,Cincinnati,L 19-31,43,283,2,away,44,221,40,348,35,165,0,0,87,4,34
10/29/16,196,East Carolina,Connecticut,W 41-3,47,294,0,home,40,136,35,206,31,89,4,18,87,5,35
11/05/16,196,East Carolina,Tulsa,L 24-45,62,436,0,away,30,38,38,274,54,342,2,16,92,13,117
11/12/16,196,East Carolina,Southern Methodist,L 31-55,49,314,3,home,32,152,32,237,47,240,1,5,81,9,84
11/19/16,196,East Carolina,Navy,L 31-66,25,238,0,home,25,176,5,113,68,480,0,0,50,1,5
11/26/16,196,East Carolina,Temple,L 10-37,34,183,0,away,27,42,20,158,46,256,0,0,61,4,33
09/02/16,204,Eastern Michigan,FCS,W 61-14,24,198,1,home,44,281,38,178,32,23,4,29,68,6,68
09/10/16,204,Eastern Michigan,Missouri,L 21-61,45,287,2,away,46,141,40,477,38,170,0,0,91,8,61
09/17/16,204,Eastern Michigan,Charlotte,W 37-19,31,285,1,away,30,72,44,199,39,157,2,10,61,7,90
09/23/16,204,Eastern Michigan,Wyoming,W 27-24,34,261,4,home,47,239,29,234,38,79,3,17,81,5,55
10/01/16,204,Eastern Michigan,Bowling Green,W 28-25,30,262,1,away,45,212,47,250,42,206,2,6,75,5,56
10/08/16,204,Eastern Michigan,Toledo,L 20-35,38,255,1,home,20,62,31,247,51,220,1,3,58,5,51
10/15/16,204,Eastern Michigan,Ohio,W 27-20,39,347,0,away,32,88,43,291,30,124,2,8,71,5,55
10/22/16,204,Eastern Michigan,Western Mich.,L 31-45,45,319,1,away,30,142,35,398,38,163,1,7,75,7,50
10/29/16,204,Eastern Michigan,Miami (Ohio),L 15-28,39,328,1,home,23,33,23,175,43,230,1,8,62,7,67
11/08/16,204,Eastern Michigan,Ball St.,W 48-41,72,468,1,away,37,154,51,393,34,149,3,19,109,4,30
11/16/16,204,Eastern Michigan,Northern Ill.,L 24-31,38,184,2,home,56,291,25,161,52,324,0,0,94,7,68
11/22/16,204,Eastern Michigan,Central Mich.,W 26-21,37,355,1,home,32,183,35,256,26,127,1,7,69,7,75
12/23/16,204,Eastern Michigan,Old Dominion,L 20-24,47,300,1,neutral,38,170,20,188,39,206,1,5,85,3,15
09/03/16,235,Florida,Massachusetts,W 24-7,44,256,0,home,29,107,17,141,35,46,4,33,73,8,80
09/10/16,235,Florida,Kentucky,W 45-7,33,320,1,home,50,244,14,55,34,94,5,26,83,6,75
09/17/16,235,Florida,North Texas,W 32-0,29,216,1,home,43,255,22,66,28,-13,7,53,72,11,97
09/24/16,235,Florida,Tennessee,L 28-38,39,296,1,away,31,106,33,319,46,179,1,8,70,9,75
10/01/16,235,Florida,Vanderbilt,W 13-6,28,144,0,away,35,92,32,118,37,144,2,12,63,4,45
10/15/16,235,Florida,Missouri,W 40-14,38,236,3,home,39,287,22,98,46,265,0,0,77,11,65
10/29/16,235,Florida,Georgia,W 24-10,25,131,1,neutral,48,100,33,143,19,21,2,16,73,6,45
11/05/16,235,Florida,Arkansas,L 10-31,37,229,2,away,14,12,26,243,49,223,1,9,51,3,34
11/12/16,235,Florida,South Carolina,W 20-7,21,201,1,home,37,171,33,213,30,43,5,24,58,10,80
11/19/16,235,Florida,LSU,W 16-10,17,144,0,away,35,126,26,204,45,219,1,9,52,1,5
11/26/16,235,Florida,Florida St.,L 13-31,35,149,0,away,29,58,26,138,40,249,0,0,64,4,44
12/03/16,235,Florida,Alabama,L 16-54,39,261,3,neutral,30,0,20,138,38,234,2,11,69,7,53
01/02/17,235,Florida,Iowa,W 30-3,25,222,2,neutral,32,109,24,55,41,171,1,7,57,8,60
09/03/16,229,Florida Atlantic,FCS,W 38-30,31,282,0,home,45,170,52,387,34,143,3,15,76,5,45
09/10/16,229,Florida Atlantic,Miami (Fla.),L 10-38,37,167,1,away,34,47,31,191,39,279,0,0,71,6,45
09/17/16,229,Florida Atlantic,Kansas St.,L 7-63,28,129,2,away,37,82,18,159,54,336,2,9,65,10,93
09/24/16,229,Florida Atlantic,Ball St.,L 27-31,37,324,1,home,36,121,39,262,41,226,1,8,73,2,20
10/01/16,229,Florida Atlantic,Florida Int'l,L 31-33,21,92,0,away,36,236,30,199,49,270,1,4,57,4,35
10/09/16,229,Florida Atlantic,Charlotte,L 23-28,42,212,1,home,41,174,17,223,48,219,3,22,83,3,25
10/15/16,229,Florida Atlantic,Marshall,L 21-27,20,175,1,away,45,281,39,330,42,106,2,13,65,5,65
10/29/16,229,Florida Atlantic,Western Ky.,L 3-52,34,77,1,home,33,125,25,393,45,268,3,15,67,1,10
11/05/16,229,Florida Atlantic,Rice,W 42-25,26,321,0,away,42,336,33,281,45,159,5,21,68,13,122
11/12/16,229,Florida Atlantic,UTEP,W 35-31,27,233,2,home,36,243,19,118,40,237,2,17,63,5,45
11/19/16,229,Florida Atlantic,Old Dominion,L 24-42,28,219,0,home,34,144,36,416,43,207,1,3,62,8,62
11/26/16,229,Florida Atlantic,Middle Tenn. St.,L 56-77,35,290,4,away,53,299,16,262,57,495,0,0,88,1,10
09/01/16,231,Florida International,Indiana,L 13-34,47,268,3,home,21,63,28,240,52,246,2,15,68,6,36
09/09/16,231,Florida International,Maryland,L 14-41,28,170,1,home,40,202,21,238,45,239,2,7,68,9,90
09/17/16,231,Florida International,Massachusetts,L 13-21,34,178,0,away,34,137,42,278,36,116,2,10,68,10,95
09/24/16,231,Florida International,UCF,L 14-53,24,109,1,home,34,80,20,225,56,276,3,14,58,5,55
10/01/16,231,Florida International,Fla. Atlantic,W 33-31,30,199,2,home,49,270,21,92,36,236,1,1,79,1,5
10/08/16,231,Florida International,UTEP,W 35-21,31,241,1,away,44,258,39,191,25,149,1,11,75,6,47
10/15/16,231,Florida International,Charlotte,W 27-26,42,315,2,away,21,39,31,171,47,232,1,1,63,5,55
10/22/16,231,Florida International,Louisiana Tech,L 24-44,49,331,1,home,29,67,30,269,27,142,1,5,78,7,49
10/29/16,231,Florida International,Middle Tenn. St.,L 35-42,40,307,1,home,44,210,35,332,19,134,1,2,84,3,25
11/05/16,231,Florida International,Western Ky.,L 21-49,34,210,2,away,30,101,32,284,37,225,0,0,64,4,30
11/19/16,231,Florida International,Marshall,W 31-14,25,257,2,home,41,259,42,301,26,78,3,13,66,5,45
11/26/16,231,Florida International,Old Dominion,L 28-42,23,135,1,away,36,97,25,209,51,312,0,0,59,3,42
09/05/16,234,Florida State,Mississippi,W 45-34,52,419,0,neutral,41,161,39,313,25,67,5,40,93,15,127
09/10/16,234,Florida State,FCS,W 52-8,35,269,1,home,36,169,20,142,39,152,4,37,71,6,60
09/17/16,234,Florida State,Louisville,L 20-63,24,113,1,away,43,171,20,216,46,314,1,9,67,8,84
09/24/16,234,Florida State,South Fla.,W 55-35,19,169,0,away,63,478,14,160,41,290,3,25,82,4,50
10/01/16,234,Florida State,North Carolina,L 35-37,32,372,0,home,43,223,38,405,32,133,3,12,75,13,120
10/08/16,234,Florida State,Miami (Fla.),W 20-19,33,240,1,away,43,165,32,214,28,62,3,14,76,8,77
10/15/16,234,Florida State,Wake Forest,W 17-6,37,319,1,home,38,123,34,184,32,68,5,36,75,4,42
10/29/16,234,Florida State,Clemson,L 34-37,35,286,1,home,28,163,43,378,38,133,4,13,63,13,111
11/05/16,234,Florida State,North Carolina St.,W 24-20,39,330,0,away,24,63,41,304,41,165,2,12,63,6,59
11/11/16,234,Florida State,Boston College,W 45-7,31,236,0,home,39,180,13,50,35,96,3,18,70,4,33
11/19/16,234,Florida State,Syracuse,W 45-14,31,320,1,away,45,334,37,196,35,37,8,29,76,9,85
11/26/16,234,Florida State,Florida,W 31-13,26,138,1,home,40,249,35,149,29,58,6,47,66,3,35
12/30/16,234,Florida State,Michigan,W 33-32,27,222,1,neutral,35,149,38,163,36,89,4,26,62,7,65
09/03/16,96,Fresno State,Nebraska,L 10-43,43,243,2,away,26,31,13,114,51,292,0,0,69,6,29
09/10/16,96,Fresno State,FCS,W 31-3,42,274,1,home,43,200,25,89,33,96,3,11,85,6,55
09/17/16,96,Fresno State,Toledo,L 17-52,26,203,0,away,27,51,28,301,55,318,0,0,53,12,138
09/24/16,96,Fresno State,Tulsa,L 41-48,45,276,1,home,44,177,34,281,66,336,4,34,89,5,40
10/01/16,96,Fresno State,UNLV,L 20-45,45,296,1,away,32,64,16,129,54,364,0,0,77,6,50
10/08/16,96,Fresno State,Nevada,L 22-27,28,197,0,away,48,255,23,163,49,226,1,15,76,5,57
10/14/16,96,Fresno State,San Diego St.,L 3-17,27,139,3,home,24,78,12,72,61,292,1,1,51,5,36
10/22/16,96,Fresno State,Utah St.,L 20-38,44,205,0,away,39,114,29,188,40,204,0,0,83,10,80
10/28/16,96,Fresno State,Air Force,L 21-31,38,312,4,home,30,37,9,97,73,327,1,6,68,8,55
11/05/16,96,Fresno State,Colorado St.,L 0-37,25,155,1,away,34,77,26,240,47,254,0,0,59,4,35
11/19/16,96,Fresno State,Hawaii,L 13-14,23,108,0,home,52,214,31,227,23,49,2,15,75,7,64
11/26/16,96,Fresno State,San Jose St.,L 14-16,19,149,0,home,41,96,25,111,48,211,2,12,60,2,30
09/03/16,257,Georgia,North Carolina,W 33-24,20,185,0,neutral,52,289,40,156,19,159,1,1,72,9,70
09/10/16,257,Georgia,FCS,W 26-24,23,206,1,home,39,167,21,111,40,125,2,8,62,3,34
09/17/16,257,Georgia,Missouri,W 28-27,55,308,1,away,38,101,38,376,37,95,0,0,93,3,30
09/24/16,257,Georgia,Mississippi,L 14-45,37,166,1,away,44,230,30,330,31,180,1,2,81,8,52
10/01/16,257,Georgia,Tennessee,L 31-34,28,211,1,home,46,181,26,230,38,127,2,21,74,8,44
10/09/16,257,Georgia,South Carolina,W 28-14,17,29,1,away,50,326,36,288,26,30,5,33,67,8,56
10/15/16,257,Georgia,Vanderbilt,L 16-17,40,346,0,home,35,75,18,109,32,62,3,19,75,8,53
10/29/16,257,Georgia,Florida,L 10-24,33,143,0,neutral,19,21,25,131,48,100,3,40,52,5,49
11/05/16,257,Georgia,Kentucky,W 27-24,31,245,0,away,42,215,21,122,40,186,2,14,73,6,54
11/12/16,257,Georgia,Auburn,W 13-7,33,208,1,home,43,135,22,37,32,127,2,9,76,5,30
11/19/16,257,Georgia,La.-Lafayette,W 35-21,20,165,1,home,39,235,24,189,46,276,2,7,59,2,15
11/26/16,257,Georgia,Georgia Tech,L 27-28,28,139,2,home,42,263,10,164,42,226,1,14,70,2,15
12/30/16,257,Georgia,TCU,W 31-23,21,164,0,neutral,44,248,28,146,39,175,5,30,65,7,45
09/03/16,253,Georgia Southern,FCS,W 54-0,15,185,1,home,69,420,19,80,27,34,4,33,84,8,58
09/10/16,253,Georgia Southern,South Ala.,W 24-9,10,137,0,away,63,304,43,279,27,73,1,8,73,10,65
09/17/16,253,Georgia Southern,La.-Monroe,W 23-21,17,71,0,home,71,345,33,283,29,67,2,12,88,14,136
09/24/16,253,Georgia Southern,Western Mich.,L 31-49,16,168,2,away,50,202,27,270,37,137,0,0,66,5,39
10/05/16,253,Georgia Southern,Arkansas St.,L 26-27,23,203,0,away,45,162,28,182,49,343,0,0,68,7,52
10/15/16,253,Georgia Southern,Georgia Tech,L 24-35,33,168,0,away,50,167,11,172,44,265,0,0,83,7,66
10/22/16,253,Georgia Southern,New Mexico St.,W 22-19,20,157,2,away,57,247,39,250,40,168,2,19,77,8,79
10/27/16,253,Georgia Southern,Appalachian St.,L 10-34,29,94,3,home,26,65,27,199,47,299,0,0,55,4,45
11/05/16,253,Georgia Southern,Mississippi,L 27-37,17,134,1,away,59,267,28,245,45,196,0,0,76,6,54
11/10/16,253,Georgia Southern,La.-Lafayette,L 26-33,37,254,0,home,28,52,27,258,42,224,0,0,65,6,61
11/19/16,253,Georgia Southern,Georgia St.,L 24-30,26,122,0,away,46,241,39,318,27,73,1,13,72,11,78
12/03/16,253,Georgia Southern,Troy,W 28-24,21,175,0,home,42,218,34,218,32,126,1,7,63,5,45
09/02/16,254,Georgia State,Ball St.,L 21-31,40,195,1,home,25,77,29,130,52,325,1,6,65,6,52
09/10/16,254,Georgia State,Air Force,L 14-48,27,142,0,away,14,27,9,67,83,464,0,0,41,5,25
09/17/16,254,Georgia State,Wisconsin,L 17-23,30,269,0,away,24,33,30,213,49,187,1,5,54,5,45
10/01/16,254,Georgia State,Appalachian St.,L 3-17,44,153,4,away,25,88,25,143,48,218,1,9,69,7,70
10/08/16,254,Georgia State,Texas St.,W 41-21,40,340,0,home,37,196,47,300,41,120,4,22,77,6,59
10/15/16,254,Georgia State,Troy,L 21-31,52,381,2,away,24,37,36,235,43,128,0,0,76,10,48
10/22/16,254,Georgia State,FCS,W 31-6,16,119,2,home,39,166,40,210,31,110,0,0,55,7,54
10/29/16,254,Georgia State,South Ala.,L 10-13,18,113,0,away,40,127,27,124,43,182,2,8,58,5,37
11/03/16,254,Georgia State,Arkansas St.,L 16-31,46,237,2,home,31,94,35,212,41,93,5,41,77,7,65
11/12/16,254,Georgia State,La.-Monroe,L 23-37,30,422,0,home,26,42,31,193,54,264,1,5,56,6,47
11/19/16,254,Georgia State,Ga. Southern,W 30-24,39,318,0,home,27,73,26,122,46,241,1,6,66,5,49
12/03/16,254,Georgia State,Idaho,L 12-37,37,266,4,away,24,92,20,138,45,149,2,9,61,4,30
09/03/16,255,Georgia Tech,Boston College,W 17-14,15,119,0,neutral,44,119,17,144,37,176,1,4,59,3,29
09/10/16,255,Georgia Tech,FCS,W 35-10,10,80,0,home,52,364,40,235,28,85,2,6,62,1,10
09/17/16,255,Georgia Tech,Vanderbilt,W 38-7,17,222,1,home,46,289,31,190,30,85,1,9,63,4,55
09/22/16,255,Georgia Tech,Clemson,L 7-26,14,29,1,home,38,95,48,304,34,138,1,5,52,2,15
10/01/16,255,Georgia Tech,Miami (Fla.),L 21-35,19,94,1,home,54,267,19,241,27,114,0,0,73,4,41
10/08/16,255,Georgia Tech,Pittsburgh,L 34-37,10,130,0,away,45,241,20,192,42,215,1,1,55,5,46
10/15/16,255,Georgia Tech,Ga. Southern,W 35-24,11,172,0,home,44,265,33,168,50,167,1,11,55,3,30
10/29/16,255,Georgia Tech,Duke,W 38-35,14,264,0,home,47,341,36,305,37,254,1,1,61,8,46
11/05/16,255,Georgia Tech,North Carolina,L 20-48,9,144,0,away,59,374,35,353,35,283,0,0,68,4,26
11/12/16,255,Georgia Tech,Virginia Tech,W 30-20,7,34,0,away,58,309,47,316,33,121,5,26,65,7,35
11/19/16,255,Georgia Tech,Virginia,W 31-17,10,122,0,home,31,199,46,220,42,189,3,16,41,4,50
11/26/16,255,Georgia Tech,Georgia,W 28-27,10,164,1,away,42,226,28,139,42,263,0,0,52,4,45
12/31/16,255,Georgia Tech,Kentucky,W 33-18,14,105,0,neutral,51,266,34,175,36,149,2,13,65,8,74
08/27/16,277,Hawai'i,California,L 31-51,34,234,1,neutral,38,248,54,441,35,189,2,22,72,6,52
09/03/16,277,Hawai'i,Michigan,L 3-63,23,151,2,away,37,81,20,206,39,306,0,0,60,8,60
09/10/16,277,Hawai'i,FCS,W 41-36,20,203,3,home,37,175,26,204,43,214,2,19,57,7,52
09/17/16,277,Hawai'i,Arizona,L 28-47,43,261,1,away,38,168,21,235,49,347,0,0,81,12,95
10/01/16,277,Hawai'i,Nevada,W 38-17,18,222,0,home,40,344,33,203,42,194,4,35,58,10,90
10/08/16,277,Hawai'i,San Jose St.,W 34-17,33,287,0,away,31,144,33,175,40,164,6,26,64,9,85
10/15/16,277,Hawai'i,UNLV,L 38-41,32,217,0,home,33,229,29,279,51,256,0,0,65,7,61
10/22/16,277,Hawai'i,Air Force,W 34-27,37,312,2,away,26,75,10,20,86,389,1,9,63,4,46
10/29/16,277,Hawai'i,New Mexico,L 21-28,28,173,0,home,40,125,15,84,40,237,0,0,68,1,10
11/05/16,277,Hawai'i,San Diego St.,L 0-55,45,167,4,away,27,48,16,97,42,296,2,17,72,8,69
11/12/16,277,Hawai'i,Boise St.,L 16-52,32,125,1,home,32,234,24,357,44,246,1,3,64,10,79
11/19/16,277,Hawai'i,Fresno St.,W 14-13,31,227,1,away,23,49,23,108,52,214,1,6,54,11,89
11/26/16,277,Hawai'i,Massachusetts,W 46-40,31,311,0,home,33,168,38,342,34,117,4,33,64,12,101
12/24/16,277,Hawai'i,Middle Tenn. St.,W 52-35,31,295,0,neutral,42,205,51,432,23,110,1,3,73,11,114
09/03/16,288,Houston,Oklahoma,W 33-23,40,321,0,neutral,40,89,34,323,26,70,5,20,80,7,75
09/10/16,288,Houston,FCS,W 42-0,26,130,1,home,71,381,13,58,28,15,3,28,97,2,15
09/15/16,288,Houston,Cincinnati,W 40-16,36,326,2,away,57,180,39,277,25,30,3,21,93,4,45
09/24/16,288,Houston,Texas St.,W 64-3,32,320,0,away,50,243,33,109,23,33,3,22,82,0,0
09/29/16,288,Houston,Connecticut,W 42-14,49,426,0,home,30,114,36,273,27,62,4,21,79,2,20
10/08/16,288,Houston,Navy,L 40-46,50,359,2,away,33,125,5,76,63,306,0,0,83,4,30
10/15/16,288,Houston,Tulsa,W 38-31,34,254,1,home,55,268,51,365,35,94,1,8,89,10,104
10/22/16,288,Houston,Southern Methodist,L 16-38,33,241,0,away,35,62,31,228,40,178,0,0,68,4,55
10/29/16,288,Houston,UCF,W 31-24,37,240,3,home,49,158,33,155,33,40,3,32,86,6,71
11/12/16,288,Houston,Tulane,W 30-18,37,221,1,home,35,66,42,241,36,100,3,17,72,7,55
11/17/16,288,Houston,Louisville,W 36-10,46,298,0,home,33,64,43,211,40,101,11,83,79,1,5
